indicator,severity,description,source_feed,reference
github.com,HIGH,"Domain hosting: URLhaus: malware_download (exe,Ransomware)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/2934809/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (exe,Ransomware)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/2934810/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (Dharma,exe,Ransomware)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/2934805/
ssl.ftp21.cc,HIGH,"Domain hosting: URLhaus: malware_download (32,exe,Gh0stRAT,upx)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/2912423/
230.sub-166-166-188.myvzw.com,HIGH,"Domain hosting: URLhaus: malware_download (CoinMiner,exe,iframe,Photo.scr,scr)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/2911218/
78-20-115-5.access.telenet.be,HIGH,"Domain hosting: URLhaus: malware_download (CoinMiner,exe,iframe,Photo.scr,scr)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/2911196/
cpc138130-hatf10-2-0-cust814.9-3.cable.virginm.net,HIGH,"Domain hosting: URLhaus: malware_download (CoinMiner,exe,iframe,Photo.scr,scr)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/2911129/
83-87-76-41.cable.dynamic.v4.ziggo.nl,HIGH,"Domain hosting: URLhaus: malware_download (CoinMiner,exe,iframe,Photo.scr,scr)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/2911119/
softbank126023203236.bbtec.net,HIGH,"Domain hosting: URLhaus: malware_download (CoinMiner,exe,iframe,Photo.scr,scr)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/2911113/
host-195-103-203-106.business.telecomitalia.it,HIGH,"Domain hosting: URLhaus: malware_download (CoinMiner,exe,iframe,Photo.scr,scr)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/2911108/
host-95-255-114-11.business.telecomitalia.it,HIGH,"Domain hosting: URLhaus: malware_download (CoinMiner,exe,iframe,Photo.scr,scr)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/2911105/
karoonpc.com,HIGH,"Domain hosting: URLhaus: malware_download ( ascii, encoded,ascii,Encoded,GuLoader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/2908888/
karoonpc.com,HIGH,"Domain hosting: URLhaus: malware_download ( ascii, encoded,ascii,Encoded,GuLoader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/2908887/
raw.githubusercontent.com,HIGH,"Domain hosting: URLhaus: malware_download (dropped-by-PrivateLoader,RiseProStealer)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/2901197/
github.com,HIGH,Domain hosting: URLhaus: malware_download (zip),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/2898814/
raw.githubusercontent.com,HIGH,"Domain hosting: URLhaus: malware_download (dropped-by-PrivateLoader,RiseProStealer)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/2894025/
raw.githubusercontent.com,HIGH,"Domain hosting: URLhaus: malware_download (dropped-by-PrivateLoader,RiseProStealer)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/2885860/
raw.githubusercontent.com,HIGH,"Domain hosting: URLhaus: malware_download (dropped-by-PrivateLoader,RiseProStealer)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/2883708/
update.cg100iii.com,HIGH,"Domain hosting: URLhaus: malware_download (32,exe)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/2881768/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (pw-2024,RemcosRAT)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/2877890/
karoonpc.com,HIGH,Domain hosting: URLhaus: malware_download (GuLoader),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/2877319/
reusable-flex.com,HIGH,"Domain hosting: URLhaus: malware_download (ConnectBack,elf)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/2874516/
karoonpc.com,HIGH,Domain hosting: URLhaus: malware_download (GuLoader),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/2874102/
raw.githubusercontent.com,HIGH,"Domain hosting: URLhaus: malware_download (dropped-by-PrivateLoader,RedLineStealer)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/2869702/
raw.githubusercontent.com,HIGH,"Domain hosting: URLhaus: malware_download (dropped-by-PrivateLoader,RiseProStealer)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/2867270/
raw.githubusercontent.com,HIGH,Domain hosting: URLhaus: malware_download (dropped-by-PrivateLoader),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/2867236/
textbin.net,HIGH,"Domain hosting: URLhaus: malware_download (AsyncRAT,dcrat,exe,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/2865758/
www.sendspace.com,HIGH,"Domain hosting: URLhaus: malware_download (encrypted,GuLoader,xworm)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/2862050/
